date,skq_ret,nav_discount_pct,nav_discount_delta,category,event,direction,importance,note,source
20250814,-0.62,58.4,0,실적발표,"SK스퀘어, 2025년 2분기 실적 발표",?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 뉴스룸 20250814
20250814,-0.62,58.4,0,실적발표,Q2 ’25 Portfolio Update,?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 IR자료실 20250814
20250815,,,,증권사리포트,"대신증권 SK스퀘어 목표주가 310,000원 상향 (매수)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260526
20250815,,,,증권사리포트,"대신증권 목표주가 180,000원으로 하향 (매수 유지)",-,L,"Direction: 기존 투자의견 유지, 목표주가 하향 조정
Importance: 펀더멘털 둔화를 반영한 목표주가 조정",대신증권 리포트 20260618
20250817,,,,NAV 할인율,NAV 할인율 59% 기록 (1Q25 62% 대비 축소),+,M,"Direction: 별도 기준 본사의 일반적 사항
Importance: SK스퀘어 주가의 저평가 현황을 조명",대신증권 리포트 20250818
20250818,,59,,증권사리포트,"대신증권 목표주가 180,000원으로 상향 (매수 유지)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20250818
20250828,6.93,55.6,-1.7,자회사,"11번가/티맵모빌리티 손실 개선, 플랫폼사업 손실 확대",?,M,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",현대차증권 리포트 20250828
20250828,6.93,55.6,-1.7,자회사,비상장자회사 손실 축소 및 유동화 지속 추진,+,M,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",현대차증권 리포트 20250828
20250828,6.93,55.6,-1.7,매크로,글로벌 매크로 환경 개선 시 증시 재평가 기대,+,M,"Direction: 거시경제 환경(금리·증시 전반)이 저평가 종목 재평가에 미치는 영향
Importance: SK스퀘어 개별 이슈가 아닌 시장 전반적 요인",현대차증권 리포트 20250828
20250828,6.93,55.6,-1.7,실적발표,"2Q25 연결 영업수익 4,066억원, 영업이익 1.40조원 발표",-,H,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",현대차증권 리포트 20250828
20250828,6.93,55.6,-1.7,증권사리포트,현대차증권 목표주가 20만원으로 조정 (BUY 유지),-,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",현대차증권 리포트 20250828
20250828,6.93,55.6,-1.7,매크로,7~8월 지주 종목 차익 실현 발생 및 NAV 할인율 확대,-,M,"Direction: 거시경제 환경(금리·증시 전반)이 저평가 종목 재평가에 미치는 영향
Importance: SK스퀘어 개별 이슈가 아닌 시장 전반적 요인",현대차증권 리포트 20250828
20250930,2.23,52.5,-1.2,주주환원,자기주식 취득 신탁계약 해지 결정 공시,+,M,"Direction: 핵심 주주환원 정책 (자사주 매입·소각)
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",현대차증권 리포트 20251002
20250930,,,,주주환원,"1,000억원 규모 자사주 소각 완료 (Batch 5)",+,M,"Direction: 기보유 자사주를 활용한 자본효율성 개선
Importance: NAV 할인율 축소 실현",공시
20251001,1.99,53.1,0.6,규제,주식형 펀드 단일 종목 편입 한도 10% 제한 기준 하이닉스에 적용,+,M,"Direction: SK하이닉스 관련 규제가 SK스퀘어 대체투자 매력에 미치는 영향
Importance: 간접적 수급 요인",대신증권 리포트 20260526
20251001,1.99,53.1,0.6,규제,SK하이닉스 시총 비중 10% 상회 (펀드 단일종목 편입 한도 영향),+,H,"Direction: SK하이닉스 관련 규제가 SK스퀘어 대체투자 매력에 미치는 영향
Importance: 간접적 수급 요인",대신증권 리포트 20260225
20251002,15.82,50.1,-3,증권사리포트,"현대차증권 목표주가 243,000원으로 상향 (BUY 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",현대차증권 리포트 20251002
20251004,,,,SK하이닉스,SK하이닉스 밸류에이션 프리미엄 적용 및 목표주가 상향,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",대신증권 리포트 20251015
20251014,-4.48,52.6,1.8,증권사리포트,"대신증권 목표주가 310,000원으로 상향 (매수 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260428
20251015,3.84,52,-0.6,증권사리포트,대신증권 SK스퀘어 NAV 할인율 47% 대비 추가 할인 적용 의견 제시,-,M,"Direction: 애널리스트 레포트의 SOTP 근거
Importance: NAV 할인율에 근거한 Valuation",대신증권 리포트 20251015
20251015,3.84,52,-0.6,증권사리포트,"대신증권 목표주가 310,000원 유지 (매수 유지)",+,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",대신증권 리포트 20251015
20251015,3.84,52,-0.6,증권사리포트,대신증권 2025-2026년 실적 추정치 상향 조정,+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20251015
20251022,0.98,54.8,-0.3,증권사리포트,"유안타증권, SK스퀘어 목표주가 31만원으로 상향 (BUY 유지)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",유안타증권 리포트 20260401
20251022,0.98,54.8,-0.3,SK하이닉스,핵심 자회사 SK하이닉스 지분가치 상승 지속,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",유안타증권 리포트 20251022
20251022,0.98,54.8,-0.3,증권사리포트,"유안타증권 투자의견 BUY, 목표주가 310,000원 커버리지 재개",+,H,"Direction: 투자의견 매수, 목표주가 신규 제시
Importance: Initiation Report",유안타증권 리포트 20251022
20251029,1.1,58.1,2.2,자회사,"SK플래닛 유상증자 (3,900억원 규모)",+,M,"Direction: SK스퀘어에 현금 유입
Importance: 주주환원 재원 및 NAV 할인율 축소 기대 요인",현대차증권 리포트 20251202
20251029,1.1,58.1,2.2,자회사,"SK플래닛, 스파크플러스 등 4개사 지분 출자",+,L,"Direction: 비핵심자회사의 사업 진행 상황
Importance: 일별 주가 방향성에 미치는 영향은 제한적",현대차증권 리포트 20251202
20251029,1.1,58.1,2.2,자회사,11번가 보유주식 전량 SK플래닛에 처분 (매각),?,L,"Direction: SK스퀘어에 현금 유입
Importance: 주주환원 재원 및 NAV 할인율 축소 기대 요인",현대차증권 리포트 20251202
20251029,1.1,58.1,2.2,자회사,"SK플래닛-11번가, OK캐쉬백·이커머스 시너지로 도약",?,L,"Direction: 비핵심자회사의 사업 진행 상황
Importance: 일별 주가 방향성에 미치는 영향은 제한적",SK스퀘어 홈페이지 뉴스룸 20251029
20251031,-7.47,60.5,2.6,Portfolio Rebalance,인크로스 지분 36.1% SK네트웍스에 매각 계약 체결,+,M,"Direction: SK스퀘어에 현금 유입
Importance: SK스퀘어 기업 규모 대비 소규모 매각 건",현대차증권 리포트 20251202
20251031,-7.47,60.5,2.6,Portfolio Rebalance,드림어스컴퍼니 지분 17.3% 비마이프렌즈에 매각,+,M,"Direction: SK스퀘어에 현금 유입
Importance: SK스퀘어 기업 규모 대비 소규모 매각 건",현대차증권 리포트 20251202
20251031,-7.47,60.5,2.6,Portfolio Rebalance,"‘플로(FLO)’ 운영사 드림어스컴퍼니, 글로벌 팬덤 기업 비마이프렌즈로 최대주주 변경",?,L,"Direction: SK스퀘어에 현금 유입
Importance: SK스퀘어 기업 규모 대비 소규모 매각 건",SK스퀘어 홈페이지 뉴스룸 20251031
20251031,-7.47,60.5,2.6,증권사리포트,"SK증권 목표주가 330,000원으로 상향 (매수 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",SK증권 리포트 20260519
20251101,,,,밸류업,기업가치 제고 계획 발표 (NAV 대비 할인율 목표 제시),+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",대신증권 리포트 20260428
20251102,,,,증권사리포트,"현대차증권 목표주가 340,000원으로 상향 (BUY 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",현대차증권 리포트 20251202
20251113,0.31,54.9,-0.4,실적발표,Q3 ’25 Portfolio Update,?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 IR자료실 20251113
20251113,0.31,54.9,-0.4,증권사리포트,"대신증권 SK스퀘어 목표주가 390,000원 유지 (매수)",?,L,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",대신증권 리포트 20260526
20251113,0.31,54.9,-0.4,실적발표,"SK스퀘어, 2025년 3분기 실적 발표",?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 뉴스룸 20251113
20251113,,,,주주환원,"1,000억원 자사주 매입 공시 (Batch 6)",+,H,"Direction: SK스퀘어에 현금 유입
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",공시
20251113,0.31,54.9,-0.4,증권사리포트,"대신증권 목표주가 390,000원으로 상향 (매수 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260428
20251121,-9.37,56.8,0.5,증권사리포트,"흥국증권 목표주가 350,000원으로 상향 (BUY 유지)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",흥국증권 리포트 20260518
20251124,,,,주주환원,"1,000억원 규모 자사주 소각 완료 (Batch 6)",+,M,"Direction: 기보유 자사주를 활용한 자본효율성 개선
Importance: NAV 할인율 축소 실현",공시
20251124,3.76,55.1,-1.7,밸류업,SK스퀘어 기업가치 제고 계획 (2025),+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",SK스퀘어 홈페이지 IR자료실 20251124
20251125,5.25,52.7,-2.4,밸류업,기업가치제고계획 업데이트 (28년까지 NAV 할인율 30% 이하 목표),+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",대신증권 리포트 20260618
20251128,-1,52.4,-0.7,증권사리포트,"대신증권 SK스퀘어 목표주가 1,000,000원 상향 (매수)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260526
20251128,-1,52.4,-0.7,NAV 할인율,NAV 할인율 관련 SK스퀘어 컨퍼런스 개최,+,L,"Direction: 별도 기준 본사의 일반적 사항
Importance: SK스퀘어 주가의 저평가 현황을 조명",현대차증권 리포트 20251202
20251130,,,,밸류업,"'25.11 기업가치제고계획 공시, NAV 할인율 목표 제시",+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",현대차증권 리포트 20251202
20251201,1.34,52.4,0,증권사리포트,"대신증권 SK스퀘어 목표주가 390,000원 하향 (매수)",-,H,"Direction: 기존 투자의견 유지, 목표주가 하향 조정
Importance: 펀더멘털 둔화를 반영한 목표주가 조정",대신증권 리포트 20260526
20251202,2.15,53,0.6,증권사리포트,"현대차증권 목표주가 350,000원으로 상향 (BUY 유지)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",현대차증권 리포트 20251202
20251231,,,,실적발표,2025년 주요 자회사 영업이익 적자폭 크게 개선,+,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",유안타증권 리포트 20260303
20251231,,,,자회사,2025년 11번가 영업손실 -396억원으로 적자폭 크게 개선,+,M,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",유안타증권 리포트 20260303
20251231,,,,SK하이닉스,2025년 SK하이닉스 지분법이익 8.9조원(YoY +17.5%) 기록,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",유안타증권 리포트 20260303
20251231,,,,자회사,2025년 티맵모빌리티 Mobility Data 매출 957억원(+36% YoY) 증가,+,L,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",유안타증권 리포트 20260303
20260102,,50.3,,규제,"금투협, 하이닉스 시총 비중 12.3% 공지 (12월 평균 시총 반영)",+,M,"Direction: SK하이닉스 관련 규제가 SK스퀘어 대체투자 매력에 미치는 영향
Importance: 간접적 수급 요인",대신증권 리포트 20260128
20260120,-1.95,50.4,-0.4,ESG,"SK스퀘어, CDP 평가 최고등급 ‘A’ 획득... ESG 경영 선도",?,L,"Direction: ESG 인증·성과가 주가 방향성에 미치는 영향은 제한적
Importance: 기업 이미지 제고 효과는 있으나 일별 주가 영향은 미미",SK스퀘어 홈페이지 뉴스룸 20260120
20260127,7.26,48.8,0.4,증권사리포트,"대신증권 SK스퀘어 목표주가 560,000원 상향 (매수)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260526
20260128,6.55,48,-0.8,증권사리포트,"대신증권 목표주가 560,000원으로 상향 (매수 유지)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260128
20260129,5.36,46.5,-1.5,증권사리포트,"SK증권 목표주가 580,000원으로 상향 (매수 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",SK증권 리포트 20260519
20260131,,,,자회사,"T맵 순이용자 1,549만명 기록",?,L,"Direction: 비핵심자산의 비재무지표
Importance: 비핵심자산의 일반적 사항",대신증권 리포트 20260428
20260201,,,,NAV 할인율,하이닉스 연동 효과로 NAV 할인율 45%로 최저 기록,+,M,"Direction: 별도 기준 본사의 일반적 사항
Importance: SK스퀘어 주가의 저평가 현황을 조명",대신증권 리포트 20260225
20260202,-11.4,47.3,1.8,규제,"금투협, SK하이닉스 시총 비중 13.9% 공지 (펀드 제한)",?,M,"Direction: SK하이닉스 관련 규제가 SK스퀘어 대체투자 매력에 미치는 영향
Importance: 간접적 수급 요인",대신증권 리포트 20260225
20260210,-3.55,46.2,1.3,실적발표,매출액 또는 손익구조 30%(대규모법인 15%)이상 변경,+,H,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 IR자료실 20260210
20260223,0,46.9,0.1,밸류업,"SK스퀘어 투자 글로벌 AI·반도체 기업, 2년 만에 기업가치 최대 7배 올랐다",+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",SK스퀘어 홈페이지 뉴스룸 20260223
20260224,6.38,46.4,-0.5,실적발표,Q4 ’25 Portfolio Update,?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 IR자료실 20260224
20260224,6.38,46.4,-0.5,실적발표,"SK스퀘어, 2025년 연간 실적 발표",?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 뉴스룸 20260224
20260225,4.86,44.5,-1.9,실적발표,"2025년 연간 매출 1.4조, 영업이익 8.8조 발표",+,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",대신증권 리포트 20260225
20260225,4.86,44.5,-1.9,증권사리포트,"대신증권 목표주가 760,000원으로 상향 (매수 유지)",+,L,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260618
20260303,,46.1,,증권사리포트,"유안타증권 목표주가 840,000원으로 상향 (매수 유지)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",유안타증권 리포트 20260303
20260303,,46.1,,밸류업,2028년 목표 NAV 할인율 30% 이하로 축소 목표 제시,+,M,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",유안타증권 리포트 20260303
20260325,,,,주주환원,400억원 자사주 매입 공시 (Batch 7),+,H,"Direction: SK스퀘어에 현금 유입
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",공시
20260325,1.68,46.9,-0.5,SK하이닉스,SK하이닉스 미국 증시 상장(ADR) 등록신청서 제출 공시,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",SK증권 리포트 20260326
20260325,1.68,46.9,-0.5,주주환원,5.89조원 자본준비금 이익잉여금 전입 건 주주총회 통과,+,H,"Direction: 핵심 주주환원 정책 (자사주 매입·소각)
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",SK증권 리포트 20260326
20260326,-7.77,47.9,1,증권사리포트,SK증권 목표주가 74만원으로 상향 (매수 유지),+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",SK증권 리포트 20260326
20260331,-8.53,50,0.7,자회사,Wavve 순이용자 290만명 기록,?,L,"Direction: 비핵심자산의 비재무지표
Importance: 비핵심자산의 일반적 사항",대신증권 리포트 20260428
20260401,7.4,51.2,1.2,SK하이닉스,SK하이닉스 2026년 영업이익 컨센서스 연초 7.7조→최근 16.5조원 상승,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",유안타증권 리포트 20260401
20260401,7.4,51.2,1.2,규제,"금투협, 3월 평균 시총 반영 하이닉스 시총 비중 14.7% 공지",?,M,"Direction: SK하이닉스 관련 규제가 SK스퀘어 대체투자 매력에 미치는 영향
Importance: 간접적 수급 요인",대신증권 리포트 20260428
20260401,7.4,51.2,1.2,NAV 할인율,NAV 할인율 50% 조기 달성 후 2028년까지 30% 이하 목표 제시,+,H,"Direction: 별도 기준 본사의 일반적 사항
Importance: SK스퀘어 주가의 저평가 현황을 조명",유안타증권 리포트 20260401
20260401,7.4,51.2,1.2,주주환원,주주총회서 자본준비금 5.9조원 이익잉여금 전입 승인,+,M,"Direction: 핵심 주주환원 정책 (자사주 매입·소각)
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",유안타증권 리포트 20260401
20260401,7.4,51.2,1.2,증권사리포트,"유안타증권, SK스퀘어 투자의견 BUY 및 목표주가 84만원 유지",+,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",유안타증권 리포트 20260401
20260401,7.4,51.2,1.2,자회사,비핵심 자산 유동화 가시적으로 진행 중,+,M,"Direction: 비핵심자회사의 사업 진행 상황
Importance: 일별 주가 방향성에 미치는 영향은 제한적",유안타증권 리포트 20260401
20260401,7.4,51.2,1.2,자회사,티맵모빌리티 등 주요 포트폴리오 영업이익 개선 지속 전망,+,M,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",유안타증권 리포트 20260401
20260427,8.83,46.3,-1.6,기타,SK스퀘어 시가총액 사상 최초 100조원 돌파,+,H,"Direction: 주가 마일스톤에 대한 시장의 관심 반영
Importance: 특정 사건이 아닌 주가 흐름 자체에 대한 언급",대신증권 리포트 20260428
20260427,8.83,46.3,-1.6,증권사리포트,"대신증권 목표주가 1,000,000원으로 상향 (매수 유지)",+,L,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260618
20260427,8.83,46.3,-1.6,NAV 할인율,"NAV 할인율 46% 기록 (24년 65%, 25년 51%에서 축소)",+,H,"Direction: 별도 기준 본사의 일반적 사항
Importance: SK스퀘어 주가의 저평가 현황을 조명",대신증권 리포트 20260428
20260427,8.83,46.3,-1.6,기타,"SK스퀘어 +8.8%, SK하이닉스 +5.7% 전일 주가 상승",+,M,"Direction: 주가 마일스톤에 대한 시장의 관심 반영
Importance: 특정 사건이 아닌 주가 흐름 자체에 대한 언급",대신증권 리포트 20260428
20260428,2.79,45.1,-1.2,SK하이닉스,반도체 수요 증가로 SK하이닉스 주가 상승 지속,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",대신증권 리포트 20260428
20260428,2.79,45.1,-1.2,증권사리포트,"대신증권 목표주가 1,000,000원으로 상향 (매수 유지)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260428
20260430,1.33,42.5,-1,주주환원,현금ㆍ현물배당 결정,+,H,"Direction: 핵심 주주환원 정책 (자사주 매입·소각)
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",SK스퀘어 홈페이지 IR자료실 20260430
20260514,-1.6,47.2,0.7,실적발표,"SK스퀘어, 2026년 1분기 실적 발표",?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 뉴스룸 20260514
20260514,-1.6,47.2,0.7,실적발표,Q1 ’26 Portfolio Update,?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 IR자료실 20260514
20260515,-6.23,46.5,-0.7,주주환원,"2026년 중간배당 주당 1,550원 결정 (총 2,000억원 규모)",+,M,"Direction: 핵심 주주환원 정책 (자사주 매입·소각)
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",흥국증권 리포트 20260518
20260518,-0.46,47.3,0.8,SK하이닉스,SK하이닉스 2026년 1분기 역대급 실적 발표 (영업이익 37.6조원),+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",흥국증권 리포트 20260518
20260518,-0.46,47.3,0.8,NAV 할인율,NAV 할인율 2024년 60~70%대에서 최근 45%대로 축소,+,H,"Direction: 별도 기준 본사의 일반적 사항
Importance: SK스퀘어 주가의 저평가 현황을 조명",흥국증권 리포트 20260518
20260518,-0.46,47.3,0.8,증권사리포트,"흥국증권 목표주가 1,300,000원으로 상향 (BUY 유지)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",흥국증권 리포트 20260518
20260518,-0.46,47.3,0.8,증권사리포트,흥국증권 투자의견 BUY 유지,+,L,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",흥국증권 리포트 20260518
20260519,-6.68,48.2,0.9,증권사리포트,"SK증권 목표주가 1,450,000원으로 상향 (매수 유지)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",SK증권 리포트 20260519
20260522,0.51,45.8,-0.3,증권사리포트,"대신증권 SK스퀘어 목표주가 1,000,000원 유지 (매수)",?,L,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",대신증권 리포트 20260526
20260524,,,,증권사리포트,"대신증권 목표주가 1,500,000원으로 상향 (매수 유지)",+,L,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260618
20260526,,48.9,,증권사리포트,"대신증권 SK스퀘어 목표주가 1,500,000원으로 상향 (매수 유지)",+,H,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260526
20260601,1.87,52.7,-0.2,규제,"금투협, SK하이닉스 시가총액 비중 21.3%로 공지 (5월 반영)",+,M,"Direction: SK하이닉스 관련 규제가 SK스퀘어 대체투자 매력에 미치는 영향
Importance: 간접적 수급 요인",대신증권 리포트 20260618
20260618,,,,증권사리포트,"대신증권 목표주가 1,870,000원으로 상향 (매수 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260618
20271231,,,,주주환원,27년까지 NAV 할인율 50% 이하 축소 목표 제시,+,H,"Direction: 핵심 주주환원 정책 (자사주 매입·소각)
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",유안타증권 리포트 20251022
